22,2,1,0.828879
22,3,0,0.604869
22,3,1,0.604868
22,4,0,0.751385
22,4,1,0.975344
22,5,0,0.471777
22,5,1,0.471750
23,0,0,0.686634
23,0,1,0.533720
23,1,0,0.474298
23,1,1,0.811959
23,2,0,0.091962
23,2,1,0.985905
23,3,0,0.662262
23,3,1,0.384360
23,4,0,0.220282
23,4,1,0.200371
24,0,0,0.077022
24,0,1,0.752393
24,1,0,0.776898
24,1,1,0.049579
24,2,0,0.042139
24,2,1,0.813117
24,3,0,0.983130
24,3,1,0.075980
24,4,0,0.019076
24,4,1,0.830070
25,0,0,0.247537
25,0,1,0.505851
25,1,0,0.551744
25,1,1,0.630165
25,2,0,0.912016
25,2,1,0.839070
25,3,0,0.103272
25,3,1,0.924387
25,4,0,0.880366
25,4,1,0.994842
25,5,0,0.986719
25,5,1,0.134105
25,6,0,0.473767
25,6,1,0.493746
26,1,0,0.938056
26,1,1,0.467524
26,2,0,0.508633
26,2,1,0.508633
26,3,0,0.521321
26,3,1,0.521321
26,4,0,0.754066
26,4,1,0.066359
26,6,0,0.941216
26,6,1,0.011607
26,7,0,0.573850
26,7,1,0.573850
27,0,0,0.015135
27,0,1,0.189695
27,1,0,0.919011
27,1,1,0.588774
27,2,0,0.901919
27,2,1,0.964171
27,3,0,0.998319
27,3,1,0.883384
27,4,0,0.482008
27,4,1,0.482024
27,5,0,0.480095
27,5,1,0.480101
27,6,0,0.611155
27,6,1,0.225458
27,7,0,0.063856
27,7,1,0.546354
27,8,0,0.522732
27,8,1,0.481679
27,9,0,0.939879
27,9,1,0.003801
28,0,0,0.781514
28,0,1,0.171218
28,1,0,0.370645
28,1,1,0.595028
28,2,0,0.523223
28,2,1,0.561971
28,3,0,0.443080
28,3,1,0.443093
28,4,0,0.353944
28,4,1,0.358698
28,5,0,0.991151
28,5,1,0.298555
28,6,0,0.553328
28,6,1,0.645182
29,0,0,0.912491
29,0,1,0.031167
29,1,0,0.524781
29,1,1,0.524786
29,2,0,0.498477
29,2,1,0.558641
29,3,0,0.952671
29,3,1,0.079004
29,4,0,0.130240
29,4,1,0.068111
29,5,0,0.778305
29,5,1,0.994233
30,0,0,0.129420
30,0,1,0.755590
30,1,0,0.083724
30,1,1,0.713474
30,2,0,0.032044
30,2,1,0.954684
30,3,0,0.986485
30,3,1,0.018794
31,0,0,0.700470
31,0,1,0.010431
31,1,0,0.012704
31,1,1,0.894947
31,2,0,0.284276
31,2,1,0.327564
31,3,0,0.153394
31,3,1,0.904796
31,4,0,0.184286
31,4,1,0.179732
31,5,0,0.407357
31,5,1,0.209498
31,6,0,0.608277
31,6,1,0.457747
31,7,0,0.480263
31,7,1,0.989731
32,0,0,0.847646
32,0,1,0.220427
32,1,0,0.959085
32,1,1,0.293790
32,2,0,0.415802
32,2,1,0.415802
32,3,0,0.134982
32,3,1,0.539572
33,0,0,0.901012
33,0,1,0.370569
33,1,0,0.017244
33,1,1,0.996930
33,2,0,0.991846
33,2,1,0.017167
33,3,0,0.769413
33,3,1,0.569610
33,4,0,0.042636
33,4,1,0.387740
33,5,0,0.614612
33,5,1,0.403936
33,6,0,0.832837
33,6,1,0.777521
33,7,0,0.345056
33,7,1,0.667871
33,8,0,0.125371
33,8,1,0.992578
34,0,0,0.649136
34,0,1,0.198042
34,1,0,0.304480
34,1,1,0.381287
34,2,0,0.539565
34,2,1,0.333914
35,0,0,0.128614
35,0,1,0.537602
35,1,0,0.420884
35,1,1,0.419366
35,2,0,0.315280
35,2,1,0.560349
35,3,0,0.573182
35,3,1,0.695351
35,4,0,0.153880
35,4,1,0.527675
35,5,0,0.547601
35,5,1,0.590954
35,6,0,0.489975
35,6,1,0.502962
35,7,0,0.460124
35,7,1,0.725637
36,0,0,0.968502
36,0,1,0.096948
36,1,0,0.128262
36,1,1,0.518661
36,2,0,0.997321
36,2,1,0.003601
36,3,0,0.976632
36,3,1,0.942546
36,4,0,0.999101
36,4,1,0.001541
36,5,0,0.122915
36,5,1,0.491922
36,6,0,0.125211
36,6,1,0.803309
36,7,0,0.397924
36,7,1,0.625284
37,0,0,0.286797
37,0,1,0.019429
37,1,0,0.424954
37,1,1,0.350131
37,2,0,0.019045
37,2,1,0.946537
37,3,0,0.696637
37,3,1,0.907517
37,4,0,0.096765
37,4,1,0.971878
38,0,0,0.250316
38,0,1,0.383390
38,1,0,0.015162
38,1,1,0.600456
38,2,0,0.463259
38,2,1,0.463261
38,3,0,0.045000
38,3,1,0.963721
38,4,0,0.579795
38,4,1,0.579798
38,5,0,0.300439
38,5,1,0.060645
38,6,0,0.146849
38,6,1,0.019668
38,7,0,0.664328
38,7,1,0.664330
39,0,0,0.481018
39,0,1,0.386609
39,1,0,0.411958
39,1,1,0.411958
39,2,0,0.224812
39,2,1,0.310669
39,3,0,0.728767
39,3,1,0.572723
39,4,0,0.034232
39,4,1,0.850989
40,0,0,0.393375
40,0,1,0.483072
40,1,0,0.898115
40,1,1,0.075763
40,2,0,0.024659
40,2,1,0.948488
40,3,0,0.315958
40,3,1,0.316107
40,4,0,0.381889
40,4,1,0.572816
41,0,0,0.802195
41,0,1,0.888036
41,1,0,0.852465
41,1,1,0.313374
41,2,0,0.797497
41,2,1,0.529521
42,0,0,0.642394
42,0,1,0.033444
42,1,0,0.482649
42,1,1,0.714592
42,2,0,0.921511
42,2,1,0.032120
42,3,0,0.019127
42,3,1,0.975017
42,4,0,0.227246
42,4,1,0.703066
42,5,0,0.297910
42,5,1,0.156407
42,6,0,0.135274
42,6,1,0.226501
43,0,0,0.385457
43,0,1,0.831632
43,1,0,0.547021
43,1,1,0.988999
43,2,0,0.738192
43,2,1,0.588026
43,3,0,0.588613
43,3,1,0.463384
43,4,0,0.529825
43,4,1,0.512862
44,0,0,0.233682
44,0,1,0.944002
44,1,0,0.863906
44,1,1,0.243123
44,2,0,0.117411
44,2,1,0.565710
44,3,0,0.898771
44,3,1,0.857419
44,4,0,0.432419
44,4,1,0.953382
44,5,0,0.632456
44,5,1,0.315897
45,0,0,0.553515
45,0,1,0.553515
45,1,0,0.644263
45,1,1,0.644263
45,2,0,0.340437
45,2,1,0.227880
45,3,0,0.510794
45,3,1,0.510779
45,4,0,0.128428
45,4,1,0.542658
45,5,0,0.498709
45,5,1,0.156431
45,6,0,0.452741
45,6,1,0.452741
45,7,0,0.571791
45,7,1,0.571791
45,8,0,0.969310
45,8,1,0.014273
46,0,0,0.952877
46,0,1,0.889432
46,1,0,0.541933
46,1,1,0.148161
46,2,0,0.418443
46,2,1,0.280017
47,0,0,0.954464
47,0,1,0.029066
47,1,0,0.379835
47,1,1,0.491090
47,2,0,0.143780
47,2,1,0.726747
47,3,0,0.394722
47,3,1,0.965194
47,4,0,0.562316
47,4,1,0.745000
47,5,0,0.112668
47,5,1,0.947544
47,6,0,0.850767
47,6,1,0.236402
48,0,0,0.218585
48,0,1,0.341276
48,1,0,0.968264
48,1,1,0.486575
48,2,0,0.447648
48,2,1,0.307645
48,3,0,0.999563
48,3,1,0.443015
48,4,0,0.367467
48,4,1,0.957158
48,5,0,0.911270
48,5,1,0.029890
49,0,0,0.864622
49,0,1,0.999889
49,1,0,0.999989
49,1,1,0.016691
49,2,0,0.834599
49,2,1,0.066306
49,3,0,0.135339
49,3,1,0.710521
50,0,0,0.588707
50,0,1,0.588821
50,1,0,0.975358
50,1,1,0.732051
50,2,0,0.345364
50,2,1,0.519651
50,3,0,0.000705
50,3,1,0.999775
50,4,0,0.951430
50,4,1,0.031137
50,5,0,0.523400
50,5,1,0.913944
50,6,0,0.406014
50,6,1,0.934565
50,7,0,0.778819
50,7,1,0.531134
50,8,0,0.480084
50,8,1,0.821455
50,9,0,0.931019
50,9,1,0.851422
50,10,0,0.573985
50,10,1,0.905635
50,11,0,0.767110
50,11,1,0.935923
51,0,0,0.484177
51,0,1,0.736222
51,1,0,0.736452
51,1,1,0.225728
51,2,0,0.354084
51,2,1,0.530020
51,3,0,0.263259
51,3,1,0.777974
51,4,0,0.152050
51,4,1,0.893730
51,5,0,0.700879
51,5,1,0.524226
51,6,0,0.565032
51,6,1,0.810545
51,7,0,0.468106
51,7,1,0.177580
52,0,0,0.548047
52,0,1,0.405252
52,1,0,0.988313
52,1,1,0.527718
52,2,0,0.444952
52,2,1,0.940911
52,3,0,0.550519
52,3,1,0.286661
52,4,0,0.979503
52,4,1,0.486140
52,5,0,0.456648
52,5,1,0.382800
52,6,0,0.217426
52,6,1,0.995695
52,7,0,0.010319
52,7,1,0.900372
52,8,0,0.873374
52,8,1,0.448001
52,9,0,0.740334
52,9,1,0.618174
53,0,0,0.313900
53,0,1,0.722596
53,1,0,0.218470
53,1,1,0.646861
54,0,0,0.723535
54,0,1,0.592980
54,1,0,0.605842
54,1,1,0.850802
54,2,0,0.539302
54,2,1,0.192674
54,3,0,0.733718
54,3,1,0.346990
55,0,0,0.602691
55,0,1,0.602690
55,1,0,0.961738
55,1,1,0.823504
55,2,0,0.941289
55,2,1,0.896857
55,3,0,0.869766
55,3,1,0.513735
55,4,0,0.601217
55,4,1,0.336063
55,5,0,0.395044
55,5,1,0.877141
55,6,0,0.000547
55,6,1,0.999131
55,7,0,0.758639
55,7,1,0.213392
55,8,0,0.097659
55,8,1,0.371688
55,9,0,0.998406
55,9,1,0.411002
55,10,0,0.950722
55,10,1,0.005399
55,11,0,0.540319
55,11,1,0.780697
55,12,0,0.003616
55,12,1,0.709987
56,0,0,0.108058
56,0,1,0.934353
56,1,0,0.263020
56,1,1,0.762511
56,2,0,0.585501
56,2,1,0.994941
56,3,0,0.074953
56,3,1,0.852757
56,4,0,0.675965
56,4,1,0.655071
57,0,0,0.430214
57,0,1,0.414209
57,1,0,0.565928
57,1,1,0.568229
57,2,0,0.443159
57,2,1,0.443159
57,3,0,0.622979
57,3,1,0.883264
57,4,0,0.495729
57,4,1,0.519533
57,5,0,0.014537
57,5,1,0.132063
57,6,0,0.491262
57,6,1,0.426407
57,7,0,0.425463
57,7,1,0.293255
57,8,0,0.798081
57,8,1,0.003595
57,9,0,0.401251
57,9,1,0.401251
57,10,0,0.434671
57,10,1,0.472086
58,0,0,0.050053
58,0,1,0.481931
58,1,0,0.561835
58,1,1,0.991482
58,2,0,0.348693
58,2,1,0.550749
58,3,0,0.106069
58,3,1,0.570176
59,0,0,0.059184
59,0,1,0.601230
59,1,0,0.032159
59,1,1,0.495562
59,2,0,0.036584
59,2,1,0.553056
59,3,0,0.414398
59,3,1,0.414398
59,4,0,0.342175
59,4,1,0.976879
59,5,0,0.032578
59,5,1,0.662720
59,6,0,0.009545
59,6,1,0.964948
60,0,0,0.532139
60,0,1,0.579323
60,1,0,0.733853
60,1,1,0.474137
60,2,0,0.728966
60,2,1,0.456339
60,3,0,0.488681
60,3,1,0.123201
61,0,0,0.418843
61,0,1,0.418843
61,1,0,0.383840
61,1,1,0.383840
61,2,0,0.469563
61,2,1,0.344875
61,3,0,0.762886
61,3,1,0.976096
61,4,0,0.477742
61,4,1,0.866881
62,0,0,0.996872
62,0,1,0.009243
62,1,0,0.264239
62,1,1,0.740680
62,2,0,0.981062
62,2,1,0.025109
62,3,0,0.680061
62,3,1,0.426485
62,4,0,0.968254
62,4,1,0.098965
62,5,0,0.907099
62,5,1,0.072684
63,0,0,0.488490
63,0,1,0.255327
63,1,0,0.943902
63,1,1,0.627818
63,2,0,0.681426
63,2,1,0.353633
63,3,0,0.148694
63,3,1,0.774839
63,4,0,0.400308
63,4,1,0.081877
63,5,0,0.867454
63,5,1,0.005083
63,6,0,0.449283
63,6,1,0.323378
64,0,0,0.441046
64,0,1,0.374180
64,1,0,0.985667
64,1,1,0.040046
64,2,0,0.251356
64,2,1,0.998175
64,3,0,0.889541
64,3,1,0.762077
65,0,0,0.000530
65,0,1,0.485928
65,1,0,0.069491
65,1,1,0.111981
65,2,0,0.989269
65,2,1,0.436233
65,3,0,0.901863
65,3,1,0.002275
65,4,0,0.917613
65,4,1,0.999495
65,5,0,0.398749
65,5,1,0.977822
65,6,0,0.982448
65,6,1,0.448007
65,7,0,0.995714
65,7,1,0.003396
66,0,0,0.388555
66,0,1,0.713173
66,1,0,0.010717
66,1,1,0.999003
66,2,0,0.121576
66,2,1,0.357456
66,3,0,0.958259
66,3,1,0.301952
66,4,0,0.344477
66,4,1,0.516706
66,5,0,0.437373
66,5,1,0.053820
66,6,0,0.952454
66,6,1,0.603450
67,0,0,0.242729
67,0,1,0.484786
67,1,0,0.845699
67,1,1,0.961602
67,2,0,0.408490
67,2,1,0.969008
67,3,0,0.014313
67,3,1,0.982769
67,4,0,0.405109
67,4,1,0.510393
68,0,0,0.302782
68,0,1,0.606815
68,1,0,0.815422
68,1,1,0.165981
68,2,0,0.997855
68,2,1,0.002946
68,3,0,0.421310
68,3,1,0.594562
69,0,0,0.449244
69,0,1,0.131561
69,1,0,0.133688
69,1,1,0.760783
69,2,0,0.754447
69,2,1,0.072953
69,3,0,0.765742
69,3,1,0.491523
70,0,0,0.846375
70,0,1,0.006691
70,1,0,0.843418
70,1,1,0.334906
70,2,0,0.958989
70,2,1,0.012828
70,3,0,0.760459
70,3,1,0.802883
70,4,0,0.003393
70,4,1,0.188484
70,5,0,0.390227
70,5,1,0.027069
70,6,0,0.961982
70,6,1,0.060719
71,0,0,0.541039
71,0,1,0.904442
71,1,0,0.037698
71,1,1,0.358808
71,2,0,0.332904
71,2,1,0.332903
71,3,0,0.521521
71,3,1,0.289107
71,4,0,0.645230
71,4,1,0.080211
71,5,0,0.424743
71,5,1,0.777257
71,6,0,0.478425
71,6,1,0.478389
72,0,0,0.887185
72,0,1,0.451805
72,1,0,0.126829
72,1,1,0.159990
72,2,0,0.489146
72,2,1,0.117680
72,3,0,0.383150
72,3,1,0.328994
72,4,0,0.655763
72,4,1,0.223051
72,5,0,0.408674
72,5,1,0.955670
73,0,0,0.510721
73,0,1,0.993867
73,1,0,0.019499
73,1,1,0.179452
73,2,0,0.462060
73,2,1,0.769293
73,3,0,0.083491
73,3,1,0.394384
73,4,0,0.999999
73,4,1,0.939546
74,0,0,0.965162
74,0,1,0.429153
74,1,0,0.427489
74,1,1,0.489490
74,2,0,0.536055
74,2,1,0.293490
74,3,0,0.301960
74,3,1,0.238204
75,0,0,0.909347
75,0,1,0.008645
75,1,0,0.094541
75,1,1,0.873368
75,2,0,0.938170
75,2,1,0.203016
75,3,0,0.585297
75,3,1,0.582675
75,4,0,0.123161
75,4,1,0.800283
75,5,0,0.411997
75,5,1,0.252034
75,6,0,0.380522
75,6,1,0.180755
75,7,0,0.707224
75,7,1,0.009975
75,8,0,0.992151
75,8,1,0.005539
75,9,0,0.938647
75,9,1,0.256432
76,0,0,0.970555
76,0,1,0.945539
76,1,0,0.318663
76,1,1,0.500386
76,2,0,0.939535
76,2,1,0.422096
76,3,0,0.974930
76,3,1,0.782828
76,4,0,0.684063
76,4,1,0.978970
76,5,0,0.487405
76,5,1,0.487411
76,6,0,0.025519
76,6,1,0.503936
77,0,0,0.509282
77,0,1,0.464817
77,1,0,0.001365
77,1,1,0.999678
77,2,0,0.369653
77,2,1,0.609489
77,3,0,0.722458
77,3,1,0.228152
77,4,0,0.327570
77,4,1,0.870981
77,5,0,0.864678
77,5,1,0.683614
77,6,0,0.584271
77,6,1,0.585958
77,7,0,0.970520
77,7,1,0.147091
78,0,0,0.771378
78,0,1,0.486581
78,1,0,0.365723
78,1,1,0.831321
78,2,0,0.746301
78,2,1,0.448082
78,3,0,0.648295
78,3,1,0.379034
78,4,0,0.553025
78,4,1,0.768270
78,5,0,0.612669
78,5,1,0.318138
78,6,0,0.050252
78,6,1,0.977534
78,7,0,0.498718
78,7,1,0.307336
78,8,0,0.368729
78,8,1,0.047630
79,0,0,0.513849
79,0,1,0.325436
79,1,0,0.939506
79,1,1,0.456342
79,2,0,0.955851
79,2,1,0.009956
79,3,0,0.833362
79,3,1,0.645702
79,4,0,0.823475
79,4,1,0.173113
79,5,0,0.521023
79,5,1,0.850463
80,0,0,0.963635
80,0,1,0.105578
80,1,0,0.428068
80,1,1,0.427243
80,2,0,0.480383
80,2,1,0.480448
80,3,0,0.630783
80,3,1,0.979583
80,4,0,0.009147
80,4,1,0.283077
80,5,0,0.630395
80,5,1,0.214554
80,6,0,0.014843
80,6,1,0.890989
81,0,0,0.486972
81,0,1,0.486972
81,1,0,0.211205
81,1,1,0.390769
81,2,0,0.063226
81,2,1,0.589836
81,3,0,0.501014
81,3,1,0.067672
81,4,0,0.182435
81,4,1,0.578853
81,5,0,0.472009
81,5,1,0.237307
81,6,0,0.469189
81,6,1,0.467467
81,7,0,0.106979
81,7,1,0.102494
81,8,0,0.890014
81,8,1,0.738489
81,9,0,0.486592
81,9,1,0.486592
81,10,0,0.875282
81,10,1,0.100676
81,11,0,0.440474
81,11,1,0.440666
81,12,0,0.445892
81,12,1,0.445892
82,0,0,0.829398
82,0,1,0.261176
82,1,0,0.889709
82,1,1,0.047913
83,0,0,0.430192
83,0,1,0.430195
83,1,0,0.209662
83,1,1,0.105935
83,2,0,0.468652
83,2,1,0.860166
83,3,0,0.079975
83,3,1,0.388676
83,4,0,0.321131
83,4,1,0.840994
84,0,0,0.000963
84,0,1,0.998284
84,1,0,0.947379
84,1,1,0.001566
84,2,0,0.876864
84,2,1,0.093393
84,3,0,0.199373
84,3,1,0.160321
84,4,0,0.616397
84,4,1,0.483464
84,5,0,0.535497
84,5,1,0.991633
84,6,0,0.420071
84,6,1,0.749469
85,0,0,0.804327
85,0,1,0.080982
85,1,0,0.816745
85,1,1,0.497237
85,2,0,0.660384
85,2,1,0.439287
85,3,0,0.658472
85,3,1,0.090544
85,4,0,0.245146
85,4,1,0.067364
85,5,0,0.001284
85,5,1,0.785009
85,6,0,0.612070
85,6,1,0.718361
85,7,0,0.341757
85,7,1,0.567968
86,0,0,0.616080
86,0,1,0.902839
86,1,0,0.004575
86,1,1,0.389704
86,2,0,0.090849
86,2,1,0.574326
86,3,0,0.371642
86,3,1,0.376798
86,4,0,0.243655
86,4,1,0.056955
87,0,0,0.433216
87,0,1,0.562618
87,1,0,0.997140
87,1,1,0.579646
87,2,0,0.402003
87,2,1,0.594038
87,3,0,0.717121
87,3,1,0.141669
88,0,0,0.672821
88,0,1,0.956697
88,1,0,0.999930
88,1,1,0.000073
88,2,0,0.999508
88,2,1,0.001205
88,3,0,0.716492
88,3,1,0.951782
88,4,0,0.466171
88,4,1,0.738668
89,0,0,0.999279
89,0,1,0.105803
89,1,0,0.114462
89,1,1,0.100609
89,2,0,0.459618
89,2,1,0.598434
90,0,0,0.398899
90,0,1,0.398909
90,1,0,0.333804
90,1,1,0.472104
90,2,0,0.987245
90,2,1,0.712123
90,3,0,0.248349
90,3,1,0.924100
90,4,0,0.627308
90,4,1,0.405330
90,5,0,0.552452
90,5,1,0.469113
90,6,0,0.108444
90,6,1,0.161029
90,7,0,0.474527
90,7,1,0.588322
90,8,0,0.810860
90,8,1,0.142550
91,0,0,0.058436
91,0,1,0.353745
91,1,0,0.211740
91,1,1,0.728620
91,2,0,0.507456
91,2,1,0.507458
91,4,0,0.614383
91,4,1,0.736183
92,0,0,0.567480
92,0,1,0.838246
92,1,0,0.832234
92,1,1,0.452899
92,2,0,0.283756
92,2,1,0.322220
92,3,0,0.000469
92,3,1,0.354221
92,4,0,0.000200
92,4,1,0.452270
93,0,0,0.016312
93,0,1,0.576652
93,1,0,0.898282
93,1,1,0.673125
93,2,0,0.543932
93,2,1,0.543944
93,3,0,0.967873
93,3,1,0.814433
93,4,0,0.531125
93,4,1,0.531220
93,5,0,0.886553
93,5,1,0.326160
94,0,0,0.465431
94,0,1,0.228013
94,1,0,0.979091
94,1,1,0.564166
94,2,0,0.850505
94,2,1,0.851071
94,3,0,0.644000
94,3,1,0.841553
94,4,0,0.547285
94,4,1,0.554051
94,5,0,0.461454
94,5,1,0.488328
95,0,0,0.143517
95,0,1,0.809118
95,1,0,0.502880
95,1,1,0.601957
95,2,0,0.678098
95,2,1,0.440676
95,3,0,0.685896
95,3,1,0.565659
96,0,0,0.581987
96,0,1,0.748771
96,1,0,0.748007
96,1,1,0.878109
96,2,0,0.920455
96,2,1,0.018320
96,3,0,0.464330
96,3,1,0.797608
96,4,0,0.295415
96,4,1,0.312314
96,5,0,0.780391
96,5,1,0.812195
96,6,0,0.165905
96,6,1,0.508154
96,7,0,0.993736
96,7,1,0.258756
96,8,0,0.215473
96,8,1,0.282858
96,9,0,0.619607
96,9,1,0.030949
97,0,0,0.231040
97,0,1,0.860249
97,1,0,0.380424
97,1,1,0.138747
97,2,0,0.426039
97,2,1,0.344416
97,3,0,0.822667
97,3,1,0.382919
97,4,0,0.615664
97,4,1,0.247768
97,5,0,0.906286
97,5,1,0.647160
97,6,0,0.705861
97,6,1,0.243673
97,7,0,0.516667
97,7,1,0.516667
97,8,0,0.575127
97,8,1,0.508712
98,0,0,0.017163
98,0,1,0.933760
98,1,0,0.562771
98,1,1,0.342600
98,2,0,0.634291
98,2,1,0.562042
